2015-01-29 15:26:11,128 INFO  [Thread-1] client.TaskController (TaskController.java:100) - receiveDeleteTaskOk
2015-01-29 15:26:11,130 INFO  [Thread-1] client.TaskController (TaskController.java:148) - actionPerformed list
2015-01-29 15:26:11,133 INFO  [Thread-3] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$GiveTaskList
2015-01-29 15:26:11,132 INFO  [Thread-1] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$GiveTaskList
2015-01-29 15:26:11,135 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:51) - dispatchEvent ua.chernov.taskmanager.transport.Packets$GiveTaskList@25a091
2015-01-29 15:26:11,138 INFO  [Thread-3] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$SendTaskList
2015-01-29 15:26:11,139 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:122) - send Packets.SendTaskList
2015-01-29 15:26:11,139 INFO  [Thread-1] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$SendTaskList
2015-01-29 15:26:11,142 INFO  [Thread-1] transport.ClientTransport (ClientTransport.java:40) - dispatchEvent ua.chernov.taskmanager.transport.Packets$SendTaskList@8d26dd
2015-01-29 15:26:11,145 INFO  [Thread-1] client.TaskController (TaskController.java:63) - receiveTaskList
2015-01-29 15:26:12,701 INFO  [AWT-EventQueue-0] client.TaskController (TaskController.java:148) - actionPerformed close
2015-01-29 15:26:12,828 INFO  [Thread-1] impl.SimpleNotifier (SimpleNotifier.java:61) - dispatchNotifyLoop from [2015.01.29 15:25:52] to [2015.01.29 15:26:12]
2015-01-29 15:26:13,147 INFO  [Thread-1] transport.ClientTransport (ClientTransport.java:40) - dispatchEvent 
2015-01-29 15:26:13,150 INFO  [AWT-EventQueue-0] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$Part
2015-01-29 15:26:13,153 INFO  [Thread-3] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$Part
2015-01-29 15:26:13,154 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:51) - dispatchEvent ua.chernov.taskmanager.transport.Packets$Part@ddcabb
2015-01-29 15:26:13,156 INFO  [Thread-3] impl.SimpleManager (SimpleManager.java:41) - Remove subscriber. Subscribers.size=0
2015-01-29 15:26:13,157 INFO  [AWT-EventQueue-0] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$Ok
2015-01-29 15:26:13,158 INFO  [Thread-3] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$Ok
2015-01-29 15:32:01,008 INFO  [main] server.Server (Server.java:49) - Shut Down Hook Attached.
2015-01-29 15:32:01,011 INFO  [main] server.Server (Server.java:25) - Start listening...
2015-01-29 15:32:04,607 INFO  [main] client.TaskController (TaskController.java:40) - TaskController client conncting to server...
2015-01-29 15:32:04,614 INFO  [main] server.Server (Server.java:29) - Connection from /127.0.0.1:31174
2015-01-29 15:32:04,617 INFO  [main] client.TaskController (TaskController.java:44) - TaskController client connected, registering...
2015-01-29 15:32:04,624 INFO  [main] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$Register
2015-01-29 15:32:04,624 INFO  [Thread-3] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$Register
2015-01-29 15:32:04,625 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:51) - dispatchEvent ua.chernov.taskmanager.transport.Packets$Register@a4d5ac
2015-01-29 15:32:04,625 INFO  [Thread-3] impl.SimpleManager (SimpleManager.java:34) - Add subscriber. Subscribers.size=1
2015-01-29 15:32:04,629 INFO  [Thread-3] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$Ok
2015-01-29 15:32:04,630 INFO  [main] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$Ok
2015-01-29 15:32:04,774 INFO  [AWT-EventQueue-0] client.TaskController (TaskController.java:148) - actionPerformed list
2015-01-29 15:32:04,778 INFO  [AWT-EventQueue-0] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$GiveTaskList
